GPU Utilization Monitor - Press Ctrl+C to stop
============================================================
Time     GPU%   Mem Used   Mem Total  Temp   Power   
  2985.5    4.0       1376       8192   45.0     70.0
  2986.9    2.0       1376       8192   45.0     68.9
  2988.3    9.0       1376       8192   45.0     68.6
  2989.7    3.0       1332       8192   45.0     68.8
  2991.1    2.0       1335       8192   45.0     68.4
  2992.4    0.0       1368       8192   45.0     69.2
  2993.9    0.0       1360       8192   45.0     68.0
  2995.2    2.0       1360       8192   45.0     67.6
  2996.6   10.0       1360       8192   45.0     68.3
  2998.0    1.0       1360       8192   45.0     67.7
  2999.4    0.0       1360       8192   45.0     69.0
  3000.8    0.0       1316       8192   45.0     68.4
  3002.1    3.0       1360       8192   45.0     68.3
  3003.5    6.0       1360       8192   45.0     68.6
  3005.0    6.0       1360       8192   45.0     69.0
  3006.4    5.0       1360       8192   45.0     68.5
  3007.7    1.0       1360       8192   45.0     68.2
  3009.1    1.0       1360       8192   45.0     68.2
  3010.4    0.0       1360       8192   45.0     68.4
  3011.8    9.0       1356       8192   45.0     68.4
  3013.2    5.0       1364       8192   45.0     68.7
  3014.6    2.0       1364       8192   45.0     68.5
  3016.0    4.0       1364       8192   45.0     68.7
  3017.4    3.0       1363       8192   45.0     69.1
  3018.8   10.0       1359       8192   45.0     69.5
  3020.2   11.0       1358       8192   45.0     68.7
  3021.6    5.0       1359       8192   45.0     68.9
  3023.1    5.0       1314       8192   45.0     69.7
  3024.5    5.0       1352       8192   45.0     68.8
  3025.9    6.0       1352       8192   45.0     69.5
  3027.3    8.0       1312       8192   45.0     68.3
  3028.7    7.0       1352       8192   45.0     69.1
  3030.1    8.0       1352       8192   45.0     69.0
  3031.5    6.0       1356       8192   45.0     69.1
  3032.9    6.0       1355       8192   45.0     69.3
  3034.4    6.0       1353       8192   45.0     69.0
  3035.8    3.0       1353       8192   45.0     68.9
  3037.1    2.0       1351       8192   45.0     69.3
  3038.5    3.0       1353       8192   45.0     69.0
  3039.9    1.0       1353       8192   45.0     68.8
  3041.2    1.0       1353       8192   45.0     68.3
  3042.6    8.0       1349       8192   45.0     68.2
  3044.0    1.0       1351       8192   44.0     68.1
  3045.4    1.0       1353       8192   44.0     68.4
  3046.8    2.0       1353       8192   45.0     68.4
  3048.2    9.0       1353       8192   45.0     68.3
  3049.5    7.0       1354       8192   45.0     68.8
  3050.9    2.0       1354       8192   45.0     68.4
  3052.3    2.0       1350       8192   45.0     68.9
  3053.7    6.0       1349       8192   45.0     68.6
  3055.1    8.0       1351       8192   45.0     68.3
  3056.4    4.0       1361       8192   45.0     68.6
  3057.9    3.0       1361       8192   44.0     68.2
  3059.2    1.0       1361       8192   45.0     68.6
  3061.0    0.0        834       8192   44.0     67.7
  3062.8    0.0        834       8192   44.0     67.9
  3064.6    1.0        834       8192   44.0     67.7
  3066.4    2.0        842       8192   44.0     67.8
  3068.2    2.0        832       8192   44.0     68.0
  3070.1    4.0        803       8192   44.0     68.7
  3072.1    3.0        814       8192   44.0     68.5
  3073.9    2.0        817       8192   44.0     68.3
  3075.7    3.0        814       8192   44.0     68.6
  3077.5    1.0        815       8192   44.0     68.2
  3079.2    2.0        814       8192   44.0     68.3
  3081.1    4.0        814       8192   44.0     68.7
  3083.0    2.0        812       8192   44.0     68.4
  3084.8    1.0        812       8192   44.0     68.2
  3086.6    2.0        804       8192   44.0     68.5
  3088.4    2.0        804       8192   44.0     68.3
  3090.2    2.0        804       8192   44.0     68.1
  3092.0    2.0        804       8192   44.0     68.0
  3093.7    2.0        804       8192   44.0     67.8
  3095.5    2.0        804       8192   44.0     67.8
  3097.3    2.0        808       8192   44.0     67.8
  3099.1    2.0        808       8192   44.0     68.1
  3100.8    1.0        808       8192   44.0     68.0
  3102.7    0.0        804       8192   44.0     67.7
  3104.5    2.0        804       8192   44.0     68.0
  3106.3    2.0        804       8192   44.0     67.8
  3108.2    4.0        805       8192   44.0     67.9
  3109.9    1.0        805       8192   44.0     68.0
  3111.7    2.0        805       8192   44.0     68.0
  3113.4    2.0        806       8192   44.0     68.1
  3115.2    2.0        807       8192   44.0     67.8
  3117.0    2.0        806       8192   44.0     67.9
  3118.8    2.0        803       8192   44.0     67.7
  3120.5    2.0        800       8192   44.0     67.9
  3122.2    2.0        800       8192   44.0     67.9
  3124.1    2.0        822       8192   44.0     67.9
  3125.8    2.0        819       8192   44.0     68.0
  3127.6    1.0        814       8192   44.0     68.1
  3129.4    2.0        810       8192   44.0     68.1
  3131.1    2.0        808       8192   44.0     68.0
  3132.9    2.0        814       8192   44.0     68.1
  3134.7    2.0        813       8192   44.0     67.9
  3136.4    2.0        812       8192   44.0     68.0
  3138.2    2.0        805       8192   44.0     68.0
  3140.0    1.0        801       8192   44.0     68.0
  3141.8    2.0        804       8192   44.0     67.7
  3143.5    1.0        804       8192   44.0     67.7
  3145.3    1.0        804       8192   44.0     68.0
  3147.1    2.0        821       8192   44.0     67.8
  3148.9    1.0        821       8192   43.0     67.9
  3150.6    1.0        825       8192   44.0     67.7
  3152.4    2.0        814       8192   44.0     67.7
  3154.2    2.0        812       8192   44.0     67.8
  3156.0    3.0        805       8192   44.0     68.0
  3157.9    2.0        806       8192   43.0     68.0
  3159.7    4.0        822       8192   43.0     67.9
  3161.5    0.0        823       8192   44.0     67.7
  3163.2    0.0        829       8192   44.0     67.5
  3165.0    3.0        827       8192   43.0     67.5
  3166.7    1.0        831       8192   43.0     67.3
  3168.5    3.0        826       8192   44.0     68.2
  3170.3    3.0        832       8192   44.0     68.3
  3172.1    4.0        832       8192   44.0     68.3
  3173.9    3.0        831       8192   44.0     68.3
  3175.6    4.0        831       8192   44.0     68.4
  3177.4    3.0        835       8192   44.0     68.3
  3179.1    4.0        836       8192   44.0     68.6
  3180.9    3.0        842       8192   43.0     68.4
  3182.6    0.0        842       8192   43.0     67.5
  3184.4    1.0        838       8192   43.0     67.6
  3186.2    0.0        835       8192   44.0     67.7
  3187.9    2.0        820       8192   43.0     67.5
  3189.6    1.0        817       8192   44.0     67.2
  3191.4    0.0        832       8192   44.0     67.2
  3193.2    0.0        833       8192   44.0     66.7
  3195.0    1.0        834       8192   44.0     66.6
  3196.7    1.0        833       8192   44.0     66.6
  3198.5    3.0        821       8192   44.0     66.7
  3200.2    0.0        844       8192   44.0     67.1
  3202.1    3.0        846       8192   44.0     67.4
  3203.8    3.0        838       8192   44.0     67.5
  3205.6    3.0        833       8192   44.0     67.3
  3207.4    2.0        819       8192   45.0     67.9
  3209.2    2.0        806       8192   45.0     65.7
  3211.1    1.0        816       8192   45.0     66.3
  3212.9    1.0        821       8192   45.0     66.4
  3214.6    2.0        821       8192   45.0     63.3
  3216.4    2.0        814       8192   45.0     67.3
  3218.1    2.0        814       8192   45.0     67.0
  3219.9    1.0        814       8192   45.0     66.9
  3221.5    1.0        814       8192   46.0     67.0
  3223.3    3.0        814       8192   46.0     67.2
  3225.0    2.0        814       8192   46.0     67.5
  3226.7    2.0        814       8192   46.0     67.4
  3228.4    1.0        814       8192   46.0     67.6
  3230.2    2.0        814       8192   46.0     67.8
  3231.9    0.0        814       8192   46.0     67.8
  3233.6    1.0        814       8192   46.0     68.4
  3235.4    2.0        814       8192   46.0     68.4
  3237.1    2.0        816       8192   45.0     68.4
  3239.0    0.0        850       8192   45.0     68.6
  3240.7    1.0        849       8192   45.0     68.4
  3242.4    1.0        849       8192   45.0     68.5
  3244.2    3.0        849       8192   45.0     68.5
  3245.9    1.0        849       8192   45.0     68.6
  3247.6    1.0        849       8192   45.0     68.3
  3249.1    2.0        849       8192   45.0     68.2
  3250.3    2.0       1049       8192   45.0     68.3
  3251.6    0.0       1081       8192   45.0     68.4
  3252.9    8.0       1199       8192   45.0     70.6
  3254.3   13.0       1309       8192   45.0     71.6
  3255.9   13.0       1341       8192   45.0     71.1
  3257.5    8.0       1341       8192   45.0     70.5
  3259.1    7.0       1341       8192   45.0     70.5
  3260.6    8.0       1341       8192   45.0     69.8
  3262.0    7.0       1341       8192   45.0     70.2
  3263.4    2.0       1301       8192   45.0     68.1
  3264.8    5.0       1301       8192   45.0     67.9
  3266.2    4.0       1301       8192   45.0     67.6
  3267.6   10.0       1301       8192   45.0     68.1
  3269.0    4.0       1345       8192   45.0     68.1
  3270.3    5.0       1345       8192   45.0     68.7
  3271.7    8.0       1345       8192   45.0     68.4
  3273.1    2.0       1301       8192   45.0     68.4
  3274.5   11.0       1341       8192   45.0     68.3
  3275.9   10.0       1341       8192   45.0     67.9
  3277.3    7.0       1345       8192   45.0     68.9
  3278.7    5.0       1345       8192   45.0     68.1
  3280.1    7.0       1345       8192   45.0     67.5
  3281.4    4.0       1345       8192   45.0     68.5
  3282.9    3.0       1345       8192   45.0     68.5
  3284.3    8.0       1301       8192   45.0     68.7
  3285.7    1.0       1341       8192   45.0     68.3
  3287.1    5.0       1341       8192   45.0     68.8
  3288.5    4.0       1341       8192   45.0     68.0
  3290.0    4.0       1341       8192   45.0     68.7
  3291.3    2.0       1341       8192   45.0     68.4
  3292.8    4.0       1341       8192   45.0     68.6
  3294.2    2.0       1341       8192   45.0     69.0
  3295.6    4.0       1341       8192   45.0     69.4
  3297.0    5.0       1345       8192   45.0     68.3
  3298.5   10.0       1345       8192   45.0     69.3
  3299.9    1.0       1345       8192   45.0     68.3
  3301.3    2.0       1344       8192   45.0     68.2
  3302.8    8.0       1344       8192   45.0     69.0
  3304.2    8.0       1344       8192   45.0     68.5
  3305.6    2.0       1340       8192   45.0     68.7
  3307.1   11.0       1345       8192   45.0     69.1
  3308.6    3.0       1345       8192   45.0     68.6
  3310.0    3.0       1345       8192   45.0     68.2
  3311.4    5.0       1345       8192   45.0     68.9
  3312.7    1.0       1345       8192   45.0     68.6
  3314.1    3.0       1345       8192   45.0     68.4
  3315.5    0.0       1345       8192   45.0     68.7
  3316.9    0.0       1301       8192   45.0     68.7
  3318.3    8.0       1341       8192   45.0     68.6
  3319.7    4.0       1345       8192   45.0     69.6
  3321.1    3.0       1345       8192   45.0     68.6
  3322.5    6.0       1345       8192   45.0     69.8
  3324.0    1.0       1345       8192   45.0     69.0
  3325.3    1.0       1345       8192   45.0     68.6
  3326.8    6.0       1345       8192   45.0     68.8
  3328.2    1.0       1345       8192   45.0     69.1
  3329.5    0.0       1345       8192   45.0     68.7
  3330.9    6.0       1343       8192   45.0     67.9
  3332.3    3.0       1343       8192   45.0     69.6
  3333.7    2.0       1343       8192   45.0     69.4
  3335.1    7.0       1345       8192   45.0     69.3
  3336.4    2.0       1345       8192   45.0     69.4
  3337.8    6.0       1345       8192   45.0     69.4
  3339.1    2.0       1345       8192   45.0     68.2
  3340.5    5.0       1345       8192   45.0     69.6
  3341.9   10.0       1301       8192   45.0     69.7
  3343.3    3.0       1303       8192   45.0     68.4
  3344.7    5.0       1343       8192   45.0     68.6
  3346.1    7.0       1343       8192   45.0     69.2
  3347.4    5.0       1345       8192   45.0     68.2
  3348.8    6.0       1345       8192   45.0     69.6
  3350.2    4.0       1345       8192   45.0     69.6
  3351.5    2.0       1345       8192   45.0     68.5
  3353.0    1.0       1345       8192   45.0     69.0
  3354.3   10.0       1345       8192   45.0     69.0
  3355.7    3.0       1305       8192   45.0     68.3
  3357.1    8.0       1345       8192   45.0     69.2
  3358.5    1.0       1345       8192   45.0     69.7
  3359.9    7.0       1345       8192   45.0     69.8
  3361.2    6.0       1345       8192   45.0     69.9
  3362.7    2.0       1345       8192   45.0     70.2
  3364.1    1.0       1345       8192   45.0     70.1
  3365.4    3.0       1345       8192   45.0     69.8
  3366.9    3.0       1301       8192   45.0     69.8
